date,ts_recv,ts_event,side,price,size,ticker,und_ticker,expiration_date,option_type,strike_price
2025.10.07,10:11:10.097181334,10:11:10.096977862,N,0.9,3,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:11:10.099802199,10:11:10.099598844,N,0.9,1,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:11:10.100189638,10:11:10.099985313,N,0.9,3,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:11:10.100699980,10:11:10.100496670,N,0.9,4,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:11:12.257550948,10:11:12.257347139,N,0.87,10,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:58:40.006536735,10:58:40.006333898,N,0.81,1,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,10:59:02.236568695,10:59:02.236365602,N,0.89,1,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,11:44:08.659584990,11:44:08.659382188,N,0.9,1,XRX   251121C00003000,XRX,2025.11.21,C,3
2025.10.07,09:58:20.133588474,09:58:20.133386072,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:25.028564357,09:58:25.028361445,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:28.073574919,09:58:28.073372183,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:34.633570867,09:58:34.633367991,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:39.634563483,09:58:39.634360578,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:41.299564469,09:58:41.299361632,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:43.067572888,09:58:43.067368855,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:45.125596854,09:58:45.125393830,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:46.907576894,09:58:46.907373948,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:49.243535507,09:58:49.243332774,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:52.589571028,09:58:52.589367984,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:54.442516032,09:58:54.442313335,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:55.832580568,09:58:55.832377599,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:57.521573693,09:58:57.521370836,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:58:59.542540727,09:58:59.542337456,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:01.900547099,09:59:01.900343346,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:04.281583301,09:59:04.281379371,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:06.278566086,09:59:06.278363346,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:08.298585172,09:59:08.298382429,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:13.547580391,09:59:13.547377419,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:19.493574586,09:59:19.493371683,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,09:59:21.917558255,09:59:21.917355153,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:29.475571922,10:00:29.475368176,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:33.045687309,10:00:33.045484312,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:35.886506663,10:00:35.886303457,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:38.188574204,10:00:38.188371298,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:41.463571072,10:00:41.463362358,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:43.875565397,10:00:43.875362267,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:00:49.799561918,10:00:49.799358878,N,0.73,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:01:07.076575774,10:01:07.076372815,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:01:09.636554611,10:01:09.636351436,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,10:01:23.824572989,10:01:23.824369214,N,0.77,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,11:39:55.400121634,11:39:55.399918764,N,0.65,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,11:48:55.043696892,11:48:55.043493429,N,0.65,15,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.07,14:08:40.787343418,14:08:40.787140317,N,0.05,1,XRX   251121P00002000,XRX,2025.11.21,P,2
2025.10.07,14:09:28.795823823,14:09:28.795620835,N,0.06,1,XRX   251121P00002000,XRX,2025.11.21,P,2
2025.10.07,14:09:56.271852620,14:09:56.271649336,N,0.07,1,XRX   251121P00002000,XRX,2025.11.21,P,2
2025.10.07,14:12:42.333002360,14:12:42.332799316,N,0.06,2,XRX   251121P00002000,XRX,2025.11.21,P,2
2025.10.07,09:57:50.922144145,09:57:50.921940947,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922189125,09:57:50.921986024,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922213951,09:57:50.922011055,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922444910,09:57:50.922241699,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922460406,09:57:50.922257430,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922465247,09:57:50.922262143,N,0.2,5,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922480575,09:57:50.922276775,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922489506,09:57:50.922286698,N,0.2,4,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,09:57:50.922500322,09:57:50.922297161,N,0.2,5,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:12:17.408741757,10:12:17.408538982,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.094009862,10:16:12.093806887,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096745276,10:16:12.096542468,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096755420,10:16:12.096552542,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096931703,10:16:12.096728525,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096941685,10:16:12.096737958,N,0.2,4,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096945681,10:16:12.096742932,N,0.2,3,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096960916,10:16:12.096758141,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.096997205,10:16:12.096794429,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:16:12.097041136,10:16:12.096838188,N,0.2,3,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.038785683,10:19:33.038582737,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039127636,10:19:33.038923844,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039163019,10:19:33.038958862,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039193207,10:19:33.038988771,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039202671,10:19:33.038998936,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039208811,10:19:33.039004873,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039253760,10:19:33.039049822,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039388662,10:19:33.039184805,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:19:33.039447677,10:19:33.039244644,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:24:54.070679837,10:24:54.070477107,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,10:59:02.589942461,10:59:02.589739528,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.655838741,11:08:13.655634825,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.655944625,11:08:13.655740568,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.655990322,11:08:13.655786234,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.655999367,11:08:13.655795168,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656140208,11:08:13.655936300,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656158282,11:08:13.655955154,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656198813,11:08:13.655995458,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656209319,11:08:13.656005859,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656209319,11:08:13.656005859,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656323776,11:08:13.656120545,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.656636289,11:08:13.656432177,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,11:08:13.657049185,11:08:13.656837256,N,0.2,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,13:19:48.869283566,13:19:48.869080789,N,0.2,128,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,14:08:40.787343418,14:08:40.787140317,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,14:09:28.795828670,14:09:28.795625826,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,14:09:56.271852620,14:09:56.271649336,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,14:12:42.333002360,14:12:42.332799316,N,0.23,2,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.07,12:20:53.134258712,12:20:53.134055558,N,0.1,3,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.07,12:20:53.134258712,12:20:53.134055558,N,0.1,5,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.07,10:24:08.822574229,10:24:08.822371482,N,0.67,10,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.07,11:09:12.492189722,11:09:12.491987060,N,0.7,1,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.07,11:21:08.690210508,11:21:08.690006943,N,0.71,1,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.07,11:22:14.742694635,11:22:14.742491792,N,0.7,2,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.07,11:22:35.954084832,11:22:35.953881263,N,0.7,2,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.07,11:22:50.677525518,11:22:50.677322415,N,0.7,2,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.08,09:43:30.993569821,09:43:30.993366204,N,0.5,1,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.08,09:46:21.107581537,09:46:21.107377770,N,1.59,1,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:46:23.059577782,09:46:23.059374432,N,1.59,1,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:46:29.687580948,09:46:29.687377497,N,1.59,1,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:46:33.353576128,09:46:33.353372659,N,1.59,1,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:46:43.371579304,09:46:43.371376002,N,1.59,1,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:46:57.843689723,09:46:57.843486331,N,1.51,5,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.08,09:53:40.290281035,09:53:40.290077566,N,0.5,5,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.08,10:15:10.567618124,10:15:10.567414985,N,0.47,1,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.08,10:29:52.640596028,10:29:52.640392878,N,0.45,4,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.08,10:37:51.405238286,10:37:51.405034879,N,0.45,6,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.08,11:40:55.746040758,11:40:55.745832071,N,0.35,2,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,11:50:23.515992240,11:50:23.515788760,N,0.35,12,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,13:13:45.948340047,13:13:45.948135839,N,0.35,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,13:13:45.948340047,13:13:45.948135839,N,0.35,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,13:13:45.948373711,13:13:45.948170537,N,0.35,23,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,15:34:49.704990597,15:34:49.704787397,N,0.32,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.08,09:32:14.138136677,09:32:14.137933445,N,0.12,2,XRX   251017C00004000,XRX,2025.10.17,C,4
2025.10.08,11:42:47.257573627,11:42:47.257370383,N,0.11,2,XRX   251017C00004000,XRX,2025.10.17,C,4
2025.10.08,12:00:09.006991121,12:00:09.006787802,N,0.08,20,XRX   251017C00004000,XRX,2025.10.17,C,4
2025.10.08,09:39:58.994572523,09:39:58.994369389,N,2.44,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:40:00.458583338,09:40:00.458380165,N,2.44,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:40:02.397579050,09:40:02.397375751,N,2.44,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:40:02.958573675,09:40:02.958370312,N,2.44,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:40:04.688575976,09:40:04.688372864,N,2.44,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:41:16.646607378,09:41:16.646404225,N,2.38,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:41:38.159572568,09:41:38.159369404,N,2.41,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:41:38.534597351,09:41:38.534394200,N,2.41,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:41:41.891574416,09:41:41.891371113,N,2.41,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:41:45.180569493,09:41:45.180366032,N,2.41,1,XRX   251017P00006000,XRX,2025.10.17,P,6
2025.10.08,09:52:51.417809843,09:52:51.417606536,N,1.4,2,XRX   251017P00005000,XRX,2025.10.17,P,5
2025.10.08,11:12:01.057568443,11:12:01.057364065,N,1.4,10,XRX   251017P00005000,XRX,2025.10.17,P,5
2025.10.08,09:36:18.454587568,09:36:18.454384508,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:31.696593281,09:36:31.696389016,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:32.588581409,09:36:32.588378174,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:33.165658755,09:36:33.165455792,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:33.416588826,09:36:33.416385915,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:56.351581992,09:36:56.351376356,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:57.244661631,09:36:57.244458572,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:36:58.460592962,09:36:58.460388819,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:00.400579195,09:37:00.400375154,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:00.954656793,09:37:00.954453542,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:03.314587196,09:37:03.314379055,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:04.340577589,09:37:04.340374285,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:06.707580052,09:37:06.707376982,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:08.311580606,09:37:08.311377306,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:13.921583679,09:37:13.921380317,N,2.49,1,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:43.358576269,09:37:43.358372904,N,2.43,5,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:44.487632614,09:37:44.487429492,N,2.43,3,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:45.560349482,09:37:45.560146407,N,2.43,5,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:37:49.949606335,09:37:49.949403268,N,2.43,2,XRX   251121P00006000,XRX,2025.11.21,P,6
2025.10.08,09:54:51.898387369,09:54:51.898184219,N,8.3,1,XRX   251017P00012000,XRX,2025.10.17,P,12
2025.10.08,15:58:18.386590274,15:58:18.386387073,N,0.6,1,XRX   251017C00003000,XRX,2025.10.17,C,3
2025.10.08,10:32:14.232157265,10:32:14.231954141,N,0.2,13,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,10:32:14.232233544,10:32:14.232030443,N,0.2,17,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,10:37:17.769728443,10:37:17.769525619,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,10:58:51.730614597,10:58:51.730411164,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,11:04:27.863385413,11:04:27.863182009,N,0.25,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,14:22:42.413570096,14:22:42.413366859,N,0.23,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,14:23:27.371586370,14:23:27.371383016,N,0.23,1,XRX   251121P00003000,XRX,2025.11.21,P,3
2025.10.08,14:59:51.447170025,14:59:51.446966839,N,0.05,1,XRX   251017C00005000,XRX,2025.10.17,C,5
2025.10.08,10:26:42.834563553,10:26:42.834360355,N,0.11,1,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,10:26:56.752524887,10:26:56.752321961,N,0.17,1,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,12:28:19.714535610,12:28:19.714332443,N,0.1,4,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,12:39:46.837409082,12:39:46.837205593,N,0.1,4,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,12:39:46.837543327,12:39:46.837339986,N,0.1,5,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,12:39:46.837618945,12:39:46.837415197,N,0.1,5,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,12:39:46.837633684,12:39:46.837430368,N,0.1,1,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,13:06:09.857946149,13:06:09.857742991,N,0.18,250,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,13:06:11.933717989,13:06:11.933514919,N,0.19,250,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,14:30:47.391586356,14:30:47.391383026,N,0.12,1,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,15:59:16.673817980,15:59:16.673615196,N,0.15,1,XRX   251121C00005000,XRX,2025.11.21,C,5
2025.10.08,09:53:40.290281035,09:53:40.290077566,N,0.7,5,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.08,10:29:52.640596028,10:29:52.640392878,N,0.7,4,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.08,10:37:51.405238286,10:37:51.405034879,N,0.7,6,XRX   251121P00004000,XRX,2025.11.21,P,4
2025.10.09,09:43:24.094499263,09:43:24.094296470,N,0.05,7,XRX   251017P00003000,XRX,2025.10.17,P,3
2025.10.09,10:50:01.210226455,10:50:01.210019587,N,0.55,5,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.09,10:51:01.817608615,10:51:01.817405830,N,1.6,5,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.09,11:05:16.732587066,11:05:16.732384548,N,0.28,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,11:05:22.921722452,11:05:22.921519538,N,0.33,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,11:46:25.770757301,11:46:25.770554172,N,0.52,5,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.09,12:35:58.413521861,12:35:58.413317560,N,0.04,20,XRX   251017P00003000,XRX,2025.10.17,P,3
2025.10.09,12:38:04.177694369,12:38:04.177491551,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079843317,12:44:16.079640196,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079847652,12:44:16.079644699,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079852756,12:44:16.079649854,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079883140,12:44:16.079680206,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079889913,12:44:16.079685921,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079893882,12:44:16.079689935,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079893882,12:44:16.079689935,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079893882,12:44:16.079689935,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079958230,12:44:16.079755048,N,0.3,3,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079969063,12:44:16.079765086,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079969063,12:44:16.079765086,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079969063,12:44:16.079765086,N,0.3,3,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080059754,12:44:16.079855273,N,0.3,20,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080078198,12:44:16.079875339,N,0.3,13,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080123284,12:44:16.079920399,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080163463,12:44:16.079960587,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080205840,12:44:16.080001705,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080205840,12:44:16.080001705,N,0.3,2,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080211400,12:44:16.080007343,N,0.3,3,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080258993,12:44:16.080055800,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080436858,12:44:16.080232878,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080436858,12:44:16.080232878,N,0.3,3,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.080536170,12:44:16.080332038,N,0.3,17,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.108766858,12:44:16.108563854,N,0.3,21,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,13:40:11.052286479,13:40:11.052083435,N,0.3,18,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,13:40:11.068124234,13:40:11.067921210,N,0.3,5,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,13:40:11.068184393,13:40:11.067981380,N,0.3,2,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,14:27:00.523306226,14:27:00.523103190,N,0.25,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,15:26:51.386274429,15:26:51.386071318,N,0.29,40,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,09:43:24.094499263,09:43:24.094296470,N,0.05,7,XRX   251017P00003000,XRX,2025.10.17,P,3
2025.10.09,10:50:01.210226455,10:50:01.210019587,N,0.55,5,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.09,10:51:01.817608615,10:51:01.817405830,N,1.6,5,XRX   251121P00005000,XRX,2025.11.21,P,5
2025.10.09,11:05:16.732587066,11:05:16.732384548,N,0.28,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,11:05:22.921722452,11:05:22.921519538,N,0.33,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,11:46:25.770757301,11:46:25.770554172,N,0.52,5,XRX   251017P00004000,XRX,2025.10.17,P,4
2025.10.09,12:35:58.413521861,12:35:58.413317560,N,0.04,20,XRX   251017P00003000,XRX,2025.10.17,P,3
2025.10.09,12:38:04.177694369,12:38:04.177491551,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079843317,12:44:16.079640196,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079847652,12:44:16.079644699,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079852756,12:44:16.079649854,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079883140,12:44:16.079680206,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079889913,12:44:16.079685921,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079893882,12:44:16.079689935,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
2025.10.09,12:44:16.079893882,12:44:16.079689935,N,0.3,1,XRX   251121C00004000,XRX,2025.11.21,C,4
