date,ticker,batch,shortname,redcode,sector,region,country,avrating,impliedrating,tier,currency,docclause,primarycurve,primarypricetype,runningcoupon,primarycoupon,tenor,parspread,convspreard,upfront,cdsrealrecovery,cdsassumedrecovery,carriedforward,compositedepth5y,primarydepthcontributed,primarydepthpassed,primarydepthpassed1wma,primarydepthpassed1mma,primarydepthpassed2mma,compositepricerating,compositecurverating,hasclearsubmissions,hasquotes,hasbankcontributions,clearingsubmissionsdepthcontr,quotesdepthcontr,bankcontributionsdepthcontr,clearingsubmissionsdepthpassed,quotesdepthpassed,bankcontributionsdepthpassed,dailyupdatefrequency,maxdailymovement,_52wkhigh5y,_52wklow5y,contrstddevpassedrecovery,contrlqrangepassed,contrlqrangepassedrecovery,contr10thpctlpassed,contr10pctlpassedrecovery,contr90thpctlpassed,contr90thpctlpassedrecovery,contrmaxminrangepassed,contrmaxminrangepassedrecovery,tierbasis,isdabasis,ccybasis,docclausebasis,tierbasiscarriedforward,tierbasisdepthpassed,tierbasisstddevpassed,tierbasis10thpctlpassed,tierbasis90thpctlpassed,isdabasiscarriedforward,isdabasisdepthpassed,isdabasisstddevpassed,isdabasis10thpctlpassed,isdabasis90thpctlpassed,ccybasiscarriedforward,ccybasisdepthpassed,ccybasisstddevpassed,ccybasis10thpctlpassed,ccybasis90thpctlpassed,docclausebasiscarriedforward,docclausebasisdepthpassed,docclausebasisstddevpassed,docclausebasis10thpctlpassed,docclausebasis90thpctlpassed,tenorbasisdepthpassed,tenorbasisstddevpassed,tenorbasis10thpctlpassed,tenorbasis90thpctlpassed,idxmember,dealersclearingcountcruve,dealersclearingcountcurve1wma,dealersclearingcountcurve1mma,dealersclearingcountcurve2mma,dealersquotescountcurve,dealersquotescountcurve1wma,dealersquotescountcurve1mma,dealersquotescountcurve2mma,quotescountcurve,quotescountcurve1wma,quotescountcurve1mma,quotescountcurve2mma,dealersquotescounttenor,dealersquotescounttenor1wma,dealersquotescounttenor1mma,dealersquotescounttenor2mma,quotescounttenor,quotescounttenor1wma,quotescounttenor1mma,quotescounttenor2mma,dealersborcountcurve,dealersborcountcurve1wma,dealersborcountcurve1mma,dealersborcountcurve2mma,upfrontbaspreadaverage,upfrontbaspreadaverage1wma,upfrontbaspreadaverage1mma,upfrontbaspreadaverage2mma,upfrontbaspreadhigh,upfrontbaspreadhigh1wma,upfrontbaspreadhigh1mma,upfrontbaspreadhigh2mma,convbaspreadaverage,convbaspreadaverage1wma,convbaspreadaverage1mma,convbaspreadaverage2mma,convbaspreadhigh,convbaspreadhigh1wma,convbaspreadhigh1mma,convbaspreadhigh2mma,bidasktype5y,baspreaddepthpassed,upfrontbaspreadstddevpassed,upfrontbaspread10thpctlpassed,upfrontbaspread90thpctlpassed,convbaspreadstddevpassed,convbaspread10thpctlpassed,convbaspread90thpctlpassed,estimatednotional,curveliquidityscore,curveliquidityscore1wma,curveliquidityscore1mma,curveliquidityscore2mma,sec4lastupdate,wklygnsec4,wklygnsec41mma,wklygnsec42mma,wklycontrctsec4,wklycontrctsec41mma,wklycontrctsec42mma,gnxtrd,gnxtrd1mma,gnxtrd2mma,tbl6lastupdate,wklygrossnotional,wklygrossnotional1m,wklygrossnotional1y,wklynetnotional,wklynetnotional1m,wklynetnotional1y,wklycontr,wklycontr1m,wklycontr1y,creditdv01,riskypv01,irdv01,rec01,dp,jtd,dtz,stock_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2023-11-15,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0434191,0.04497217,0.13489378,0.4,0.4,0.0,9.0,16.0,9.0,9.0,9.0,9.0,AA,A,,Y,Y,7.0,1.0,8.0,6.0,1.0,2.0,70.0,0.00314906,,,0.0,1.01535009,1.0,0.0444,,0.04543934,0.4,0.00146734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,707.0,454.0,497.0,490.0,5.0,5.0,6.0,5.0,179.0,102.0,114.0,113.0,15.0,15.0,15.0,15.0,0.010006174,0.00893659202,0.008438447972727,0.008134197190698,0.010006174,0.00991723216,0.009434420963636,0.00890680544186,0.003,0.002666666,0.002549242272727,0.00237945744186,0.003,0.00296,0.00285,0.002608139534884,Observed,3.0,,,,0.0,0.003,0.003,5000000.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3496.15,4.03,-322.93,26593.2,0.33243598,4652111.57,8652111.57,13.779,29.73817423760677,0.7201492498413445,4.349316781726564e-08,,
2023-11-16,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04366123,0.0452299,0.135376,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,A,,Y,Y,7.0,1.0,8.0,6.0,1.0,4.0,55.0,0.00065726,,,0.0,1.00934241,1.0,0.04489378,,0.0455,0.4,0.0012,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,4.0,6.0,5.0,503.0,440.0,491.0,490.0,4.0,4.0,6.0,5.0,107.0,98.0,112.0,113.0,15.0,15.0,15.0,15.0,0.0088535008,0.00903467596,0.008502323745455,0.008150545,0.0099602287,0.00993557708,0.009504328977273,0.008930746879545,0.00266667,0.0027,0.002571969545455,0.002385985,0.003,0.00297,0.002875,0.002617045454545,Observed,3.0,,,,0.00057735,0.0022,0.003,5000000.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3480.61,4.02,-323.28,26626.42,0.33407144,4647289.2,8647289.2,13.5815,29.73817423760677,0.7154132340117948,3.504988698721512e-07,,
2023-11-17,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04363867,0.04521208,0.13553943,0.4,0.4,0.0,10.0,16.0,10.0,10.0,10.0,10.0,AA,AA,,Y,Y,7.0,1.0,8.0,6.0,1.0,3.0,58.0,0.00030362,,,0.0,1.006488,1.0,0.04496592,,0.04543522,0.4,0.00108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,6.0,5.0,453.0,457.0,491.0,493.0,5.0,4.0,6.0,5.0,133.0,110.0,114.0,114.0,15.0,15.0,15.0,15.0,0.0110857027,0.00969313492,0.008618225172727,0.008240414138636,0.0129704344,0.01059242648,0.009639938013636,0.009063450829545,0.00333333,0.0029,0.002609848181818,0.002416287954545,0.0039,0.00317,0.002919318181818,0.002660227272727,Observed,3.0,,,,0.00057735,0.003,0.0038,5000000.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3487.17,4.03,-324.03,26665.93,0.33362815,4645656.87,8645656.87,13.7167,29.73817423760677,0.7189777173859064,9.155932514937071e-08,,
2023-11-20,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04330159,0.0448392,0.13401968,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,A,,Y,Y,7.0,1.0,8.0,7.0,1.0,3.0,63.0,0.00050909,,,0.0,1.01074556,1.0,0.04421586,,0.04506072,0.4,0.00149312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,4.0,6.0,5.0,498.0,469.0,488.0,501.0,4.0,4.0,6.0,5.0,174.0,127.0,117.0,118.0,15.0,15.0,15.0,15.0,0.0083241349,0.00968581732,0.008671368195238,0.008305427230952,0.0098225466,0.01058379158,0.00976727307619,0.009203332614286,0.0025,0.0029,0.002630951904762,0.002448015952381,0.00295,0.00317,0.002963095238095,0.002714285714286,Observed,3.0,,,,0.0005,0.0021,0.0029,5000000.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3490.13,4.02,-319.96,26469.07,0.33091925,4660444.85,8660444.85,13.6526,29.73817423760677,0.7163720441781236,2.2070260261020103e-07,,
2023-11-21,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04311899,0.04463991,0.13331695,0.4,0.4,0.0,12.0,16.0,12.0,12.0,12.0,12.0,AAA,AA,,Y,Y,7.0,1.0,8.0,7.0,1.0,4.0,64.0,0.00026658,,,0.0,1.00830706,1.0,0.04422691,,0.04498947,0.4,0.0011553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,4.0,6.0,5.0,596.0,551.0,492.0,505.0,4.0,4.0,6.0,5.0,176.0,154.0,120.0,120.0,15.0,15.0,15.0,15.0,0.0091691402,0.00948773052,0.008693994195455,0.008346663202381,0.0099193783,0.0105357524,0.00977418695,0.009262431397619,0.00275,0.00285,0.002636363181818,0.002465873095238,0.002975,0.003165,0.002963636363636,0.0027375,Observed,2.0,,,,0.00035355,0.00255,0.00295,5000000.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3493.98,4.02,-318.2,26380.81,0.32952467,4667468.05,8667468.05,13.5394,29.73817423760677,0.7130205720061672,2.1199332844723529e-07,,
2023-11-22,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04273868,0.04422991,0.13200195,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,AA,,Y,Y,7.0,1.0,8.0,7.0,1.0,3.0,33.0,0.00043222,,,0.0,1.00975837,1.0,0.0439,,0.0445,0.4,0.00114007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,196.0,449.0,462.0,498.0,4.0,4.0,5.0,5.0,48.0,128.0,112.0,118.0,15.0,15.0,15.0,15.0,0.0092036783,0.00932723138,0.008830025231818,0.008366593786047,0.0099567424,0.01052586608,0.009918781777273,0.009278578165116,0.00275,0.0028,0.00267803,0.002472480697674,0.002975,0.00316,0.003007954545455,0.002743023255814,Observed,2.0,,,,0.00035355,0.00255,0.00295,5000000.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3504.67,4.03,-315.05,26219.17,0.32685293,4680999.94,8680999.94,13.6575,29.73817423760677,0.7152141974614435,2.6452536097676393e-07,,
2023-11-24,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04249244,0.04396458,0.13095936,0.4,0.4,0.0,10.0,16.0,10.0,10.0,10.0,10.0,AAA,AA,,Y,Y,7.0,1.0,8.0,6.0,1.0,3.0,34.0,0.0002384,,,0.0,1.00256226,1.0,0.04385531,,0.04410851,0.4,0.00073201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,263.0,388.0,446.0,497.0,4.0,4.0,5.0,5.0,59.0,114.0,108.0,118.0,15.0,15.0,15.0,15.0,0.0083765091,0.00885503058,0.008951231254545,0.008407118286364,0.0098843484,0.00992425274,0.010010481859091,0.009351657495455,0.0025,0.00265,0.002712120909091,0.002490151590909,0.00295,0.00297,0.003032954545455,0.002770454545455,Observed,2.0,,,,0.00070711,0.0021,0.0029,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3507.76,4.03,-312.28,26085.23,0.32498552,4691419.24,8691419.24,13.8013,29.73817423760677,0.7182053976599779,6.485323331140158e-08,,
2023-11-27,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04249522,0.04396158,0.13063101,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AAA,AA,,Y,Y,7.0,3.0,6.0,5.0,3.0,3.0,76.0,0.00017854,,,0.0,1.00197999,1.0,0.0438264,,0.04402022,0.4,0.00044483,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,827.0,471.0,476.0,518.0,5.0,4.0,5.0,5.0,169.0,113.0,113.0,121.0,15.0,15.0,15.0,15.0,0.0094733611,0.00908487582,0.008993132971429,0.008424293890476,0.0128728842,0.01053432026,0.01018769827619,0.009456274835714,0.00283333,0.002716666,0.002714285238095,0.002509523809524,0.00385,0.00315,0.003075,0.002816666666667,Observed,3.0,,,,0.00104083,0.0021,0.0037,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3500.74,4.02,-310.89,26031.24,0.32458321,4694314.25,8694314.25,13.711,29.73817423760677,0.7157071848540747,1.8981579252841385e-07,,
2023-11-28,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04247892,0.04393846,0.13069953,0.4,0.4,0.0,9.0,16.0,9.0,9.0,9.0,9.0,AAA,AA,,Y,Y,7.0,1.0,8.0,3.0,1.0,5.0,41.0,5.916e-05,,,0.0,1.00325204,1.0,0.04376519,,0.04404514,0.4,0.00063543,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,3.0,4.0,5.0,5.0,321.0,402.0,469.0,517.0,3.0,4.0,5.0,5.0,64.0,85.0,110.0,121.0,15.0,15.0,15.0,15.0,0.010601146,0.00937127698,0.009066224472727,0.008462623421429,0.0130563226,0.01116170912,0.010318090290909,0.009480269988095,0.00316667,0.0028,0.002734848181818,0.002525396904762,0.0039,0.003335,0.0031125,0.002829761904762,Observed,3.0,,,,0.00076376,0.0026,0.0038,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3504.38,4.02,-311.22,26043.89,0.32406444,4693661.22,8693661.22,13.6976,29.73817423760677,0.7154097826670676,2.1367500679936313e-07,,
2023-11-29,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04209605,0.04352762,0.1296033,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AAA,AA,,Y,Y,7.0,2.0,7.0,5.0,2.0,4.0,57.0,0.00059031,,,0.0,1.00194063,1.0,0.04342587,,0.04362621,0.4,0.0009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,3.0,4.0,5.0,5.0,654.0,516.0,450.0,521.0,3.0,4.0,5.0,5.0,124.0,104.0,105.0,121.0,15.0,15.0,15.0,15.0,0.009536438,0.00943782892,0.009025387727273,0.008487595853488,0.0129585966,0.01176207996,0.010352166304545,0.009561161304651,0.00283333,0.002816666,0.002712120909091,0.002532558139535,0.00385,0.00351,0.003110227272727,0.002853488372093,Observed,3.0,,,,0.00104083,0.0021,0.0037,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3521.0,4.03,-308.99,25923.49,0.32121727,4704996.04,8704996.04,14.0477,29.73817423760677,0.7235212206050137,1.6613870584825108e-08,,
2023-11-30,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04195249,0.04337814,0.12929978,0.4,0.4,0.0,10.0,16.0,10.0,10.0,10.0,10.0,AAA,AA,,Y,Y,7.0,3.0,6.0,6.0,2.0,2.0,73.0,0.00016723,,,0.0,1.00217114,1.0,0.04313029,,0.04350682,0.4,0.00066821,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,827.0,578.0,456.0,528.0,5.0,4.0,5.0,5.0,168.0,117.0,106.0,122.0,15.0,15.0,15.0,15.0,0.0084372499,0.00928494082,0.009011581309091,0.008486451627273,0.0099560228,0.01174563492,0.010374885631818,0.009570135429545,0.0025,0.002766666,0.002700757272727,0.002531818181818,0.00295,0.0035,0.003109090909091,0.002855681818182,Observed,3.0,,,,0.0005,0.0021,0.0029,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3530.55,4.04,-308.72,25904.9,0.32003909,4708027.48,8708027.48,13.9818,29.73817423760677,0.721685160928984,1.5046730250656282e-09,,
2023-12-01,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04173055,0.04312788,0.128238,0.4,0.4,0.0,12.0,16.0,12.0,12.0,12.0,12.0,AA,AA,,Y,Y,7.0,2.0,7.0,6.0,2.0,4.0,61.0,0.00027713,,,0.0,1.0024396,1.0,0.04292,,0.043475,0.4,0.00129241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,3.0,4.0,5.0,5.0,650.0,656.0,473.0,527.0,3.0,4.0,5.0,5.0,123.0,130.0,108.0,121.0,15.0,15.0,15.0,15.0,0.0109742617,0.00980449134,0.009145627404545,0.008534597997727,0.0132537097,0.01241950718,0.010546878895455,0.009633857363636,0.00325,0.002916666,0.002734848181818,0.002548863636364,0.003925,0.003695,0.003153409090909,0.002877840909091,Observed,2.0,,,,0.00106066,0.00265,0.00385,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3530.19,4.04,-305.79,25753.34,0.31844181,4718636.71,8718636.71,14.088,29.73817423760677,0.7236513353524634,2.971119549555201e-07,,
2023-12-04,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04178639,0.04318236,0.12866007,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,AA,,Y,Y,7.0,2.0,7.0,6.0,2.0,3.0,48.0,7.061e-05,,,0.0,1.00422281,1.0,0.0429,,0.04330633,0.4,0.00152895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,386.0,568.0,496.0,509.0,5.0,4.0,5.0,5.0,75.0,111.0,112.0,116.0,15.0,15.0,15.0,15.0,0.0107078278,0.01005138468,0.009224025404762,0.00859664015,0.0131877111,0.01248247256,0.010738658519048,0.009788774419048,0.00316667,0.002983334,0.002753968095238,0.002573015952381,0.0039,0.003705,0.003205952380952,0.002929761904762,Observed,3.0,,,,0.00076376,0.0026,0.0038,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3535.79,4.05,-307.19,25826.69,0.31798096,4714036.16,8714036.16,14.0236,29.73817423760677,0.7223199506597805,3.8739593796743854e-07,,
2023-12-05,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0417431,0.04313936,0.12829588,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,AA,,Y,Y,7.0,2.0,7.0,6.0,1.0,4.0,65.0,8.398e-05,,,0.0,1.00351635,1.0,0.0429,,0.04337486,0.4,0.00153771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,722.0,648.0,507.0,519.0,4.0,4.0,5.0,5.0,144.0,127.0,114.0,118.0,15.0,15.0,15.0,15.0,0.0092876719,0.00978868986,0.009226918427273,0.008649536466667,0.0100476082,0.01188072968,0.010707247140909,0.0098505385,0.00275,0.0029,0.002753787727273,0.002589285714286,0.002975,0.00352,0.003195454545455,0.00294869047619,Observed,2.0,,,,0.00035355,0.00255,0.00295,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3531.75,4.04,-305.91,25771.69,0.31772458,4717677.17,8717677.17,14.0108,29.73817423760677,0.7217695397278806,6.311551559168294e-10,,
2023-12-06,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04162916,0.04301582,0.12804318,0.4,0.4,0.0,10.0,16.0,10.0,10.0,10.0,10.0,AAA,AA,,Y,Y,7.0,2.0,7.0,5.0,1.0,4.0,83.0,0.00029308,,,0.0,1.00797174,1.0,0.04246602,,0.04344018,0.4,0.0011,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,4.0,5.0,919.0,701.0,524.0,529.0,5.0,4.0,4.0,5.0,182.0,138.0,116.0,120.0,15.0,15.0,15.0,15.0,0.0095905158,0.00979950542,0.00924554295,0.008671419706977,0.0101547031,0.01131995098,0.010717371509091,0.009857612095349,0.00283333,0.0029,0.002757575454545,0.002594961162791,0.003,0.00335,0.003196590909091,0.00294988372093,Observed,3.0,,,,0.00028868,0.0026,0.003,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3538.04,4.05,-305.38,25743.89,0.31667333,4720581.68,8720581.68,14.094,29.73817423760677,0.7236760097906278,1.6790992360404822e-07,,
2023-12-07,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04147546,0.04284841,0.12742436,0.4,0.4,0.0,11.0,16.0,11.0,11.0,11.0,11.0,AA,A,,Y,Y,7.0,3.0,6.0,6.0,2.0,3.0,79.0,0.00030078,,,0.0,1.00867059,1.0,0.042,,0.0435,0.4,0.00153371,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,5.0,4.0,4.0,5.0,775.0,690.0,531.0,534.0,5.0,4.0,4.0,5.0,152.0,135.0,117.0,121.0,15.0,15.0,15.0,15.0,0.0093175622,0.00997556788,0.00932757385,0.008686104763636,0.0100799442,0.01134473526,0.010799905540909,0.009862665097727,0.00275,0.00295,0.002780302727273,0.002598484772727,0.002975,0.003355,0.003219318181818,0.002950454545455,Observed,2.0,,,,0.00035355,0.00255,0.00295,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3540.75,4.05,-303.82,25663.95,0.31547468,4726737.41,8726737.41,14.5246,29.73817423760677,0.73380750400834,1.3204263432653462e-08,,
2023-12-08,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04088855,0.04220743,0.12521061,0.4,0.4,0.0,9.0,16.0,9.0,9.0,9.0,9.0,AA,AA,,Y,Y,7.0,3.0,6.0,5.0,1.0,3.0,53.0,0.00083057,,,0.0,1.00846786,1.0,0.04188223,,0.0424782,0.4,0.00117285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,5.0,4.0,5.0,494.0,659.0,541.0,533.0,6.0,5.0,4.0,5.0,102.0,131.0,119.0,120.0,15.0,15.0,15.0,15.0,0.0110663436,0.00999398426,0.009449531568182,0.008781227031818,0.0133649172,0.01136697676,0.010957750331818,0.009996734554545,0.00325,0.00295,0.002814393636364,0.002626893863636,0.003925,0.003355,0.003263636363636,0.002990340909091,Observed,2.0,,,,0.00106066,0.00265,0.00385,5000000.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3554.8,4.05,-298.6,25381.61,0.31135584,4748845.97,8748845.97,14.9121,29.73817423760677,0.741613031260525,1.235449494929597e-07,,
2023-12-11,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0407078,0.04200946,0.12400872,0.4,0.4,0.0,9.0,16.0,9.0,9.0,9.0,9.0,AAA,AA,,Y,Y,7.0,2.0,7.0,5.0,1.0,3.0,66.0,0.00024509,,,0.0,1.00887587,1.0,0.04166,,0.04232523,0.4,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,5.0,4.0,5.0,674.0,717.0,554.0,529.0,4.0,5.0,4.0,5.0,130.0,142.0,122.0,118.0,15.0,15.0,15.0,15.0,0.0096257128,0.00977756126,0.009588519919048,0.008903257735714,0.0130799051,0.01134541556,0.011171224804762,0.01021728427619,0.00283333,0.002883332,0.002853174285714,0.002666666428571,0.00385,0.003345,0.00332380952381,0.003059523809524,Observed,3.0,,,,0.00104083,0.0021,0.0037,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3546.62,4.04,-294.81,25204.83,0.30994221,4760488.04,8760488.04,15.2258,29.73817423760677,0.7481448284809012,3.7244482516129995e-07,,
2023-12-12,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.04033877,0.04161564,0.12260321,0.4,0.4,0.0,9.0,16.0,9.0,9.0,9.0,9.0,AAA,AA,,Y,Y,7.0,2.0,7.0,5.0,1.0,3.0,49.0,0.00066699,,,0.0,1.00497562,1.0,0.04116,,0.04189458,0.4,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,5.0,4.0,5.0,524.0,677.0,553.0,534.0,4.0,5.0,4.0,5.0,104.0,134.0,121.0,119.0,15.0,15.0,15.0,15.0,0.0068129071,0.0092826083,0.0094623557,0.008881657345238,0.0068129071,0.01069847534,0.010973119454545,0.010177302016667,0.002,0.002733332,0.002814393636364,0.002660714047619,0.002,0.00315,0.003263636363636,0.003048214285714,Observed,2.0,,,,0.0,0.002,0.002,5000000.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3554.97,4.04,-291.43,25027.81,0.30740769,4774548.05,8774548.05,15.47,29.73817423760677,0.7528242801727213,5.310759193521974e-10,,
2023-12-13,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,B,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.03725868,0.03831834,0.11124308,0.4,0.4,0.0,7.0,16.0,7.0,7.0,7.0,7.0,A,A,,Y,Y,7.0,1.0,8.0,5.0,1.0,1.0,41.0,0.00365926,,,0.0,1.0091532,1.0,0.0378,,0.03883418,0.4,0.00171363,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,4.0,5.0,4.0,5.0,388.0,571.0,551.0,531.0,4.0,5.0,4.0,5.0,80.0,114.0,121.0,118.0,15.0,15.0,15.0,15.0,0.0087462336,0.00911375186,0.009479878913636,0.008878507955814,0.0103206253,0.01073165978,0.010993796918182,0.010180635116279,0.0025,0.002666666,0.002814393636364,0.002656976511628,0.00295,0.00314,0.003263636363636,0.003045930232558,Observed,2.0,,,,0.00070711,0.0021,0.0029,5000000.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3637.22,4.08,-265.14,23582.55,0.28665469,4888421.08,8888421.08,16.3289,29.73817423760677,0.7644322402768436,5.00161018157641e-09,,
